ITERAÇÃO,NR PONTOS SELECIONADOS,TOTAL PONTOS,LISTA DE PONTOS,RESULTADO
307,7,30,3 10 18 19 20 26 30 ,17.880833
308,22,30,1 2 3 6 7 8 9 10 11 14 16 17 19 21 22 23 24 25 27 28 29 30 ,17.880833
309,29,30,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 22 23 24 25 26 27 28 29 30 ,17.880833
310,27,30,1 2 3 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 27 28 29 30 ,17.880833
311,16,30,1 4 7 11 12 14 16 17 19 23 25 26 27 28 29 30 ,17.880833
312,14,30,1 2 4 7 10 11 13 15 16 21 22 26 29 30 ,17.880833
313,19,30,3 4 5 7 8 9 12 13 14 15 17 18 19 22 24 25 26 27 28 ,17.880833
314,7,30,2 5 11 13 25 26 30 ,17.880833
315,28,30,1 2 3 4 5 6 7 8 9 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 30 ,17.880833
316,2,30,10 25 ,17.880833
317,4,30,5 10 28 29 ,17.880833
318,20,30,2 3 4 5 6 7 8 11 12 15 17 19 21 22 23 24 26 27 28 30 ,17.880833
319,18,30,1 2 3 4 5 7 8 9 12 15 16 17 20 21 25 26 27 30 ,17.880833
320,15,30,1 5 6 7 8 10 11 15 17 18 19 22 25 26 30 ,17.880833
321,21,30,1 2 3 5 6 7 8 10 11 12 13 14 15 17 18 19 22 24 25 26 30 ,17.880833
322,22,30,1 2 5 7 9 10 11 12 13 14 15 16 17 18 19 20 21 23 26 27 28 30 ,17.880833
323,25,30,1 2 4 5 6 8 10 12 13 14 15 16 18 19 20 21 22 23 24 25 26 27 28 29 30 ,17.880833
324,30,30,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 ,17.880833
325,6,30,1 5 6 8 11 17 ,17.880833
326,5,30,3 8 10 17 22 ,17.880833
327,12,30,2 5 6 8 10 12 14 16 22 23 27 30 ,17.880833
328,29,30,1 2 3 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 ,17.880833
329,20,30,1 2 3 5 6 7 8 9 12 14 15 16 20 21 22 24 25 26 29 30 ,17.880833
330,13,30,4 7 8 9 10 11 12 13 17 20 22 24 25 ,17.880833
331,30,30,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 ,17.880833
332,4,30,2 3 21 30 ,17.880833
333,3,30,11 17 26 ,17.880833
334,19,30,1 2 3 4 6 7 8 9 10 11 14 15 18 19 22 23 24 28 29 ,17.880833
335,16,30,1 2 3 4 7 11 12 15 16 19 22 23 24 26 28 29 ,17.880833
336,29,30,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 17 18 19 20 21 22 23 24 25 26 27 28 29 30 ,17.880833
337,2,30,1 6 ,17.880833
338,6,30,4 6 7 13 17 27 ,17.880833
339,15,30,4 8 9 10 11 13 14 15 16 17 18 22 25 26 28 ,17.880833
340,9,30,4 5 7 11 13 14 19 26 30 ,17.880833
341,15,30,2 5 8 9 13 14 17 18 19 23 24 26 27 29 30 ,17.880833
342,3,30,22 24 26 ,17.880833
343,29,30,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 17 18 19 20 21 22 23 24 25 26 27 28 29 30 ,17.880833
344,4,30,2 6 23 30 ,17.880833
345,13,30,2 5 6 8 11 12 13 15 16 18 20 21 25 ,17.880833
346,3,30,7 10 19 ,17.880833
347,29,30,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 23 24 25 26 27 28 29 30 ,17.880833
348,19,30,1 2 5 7 9 10 12 13 14 15 19 20 21 22 23 24 26 28 29 ,17.880833
349,16,30,1 2 4 5 8 10 13 14 18 20 21 22 26 28 29 30 ,17.880833
350,23,30,1 4 5 6 7 8 9 11 12 13 15 16 17 18 19 21 22 23 24 25 26 27 30 ,17.880833
351,5,30,6 16 20 22 23 ,17.880833
352,8,30,3 6 13 17 23 27 29 30 ,17.880833
353,9,30,1 7 10 20 22 24 25 27 30 ,17.880833
354,14,30,2 3 5 7 8 10 12 14 21 22 23 24 27 29 ,17.880833
355,21,30,1 3 4 5 8 9 10 11 12 13 14 16 17 19 21 22 23 24 25 28 29 ,17.880833
356,29,30,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 17 18 19 20 21 22 23 24 25 26 27 28 29 30 ,17.880833
357,17,30,2 3 4 7 9 10 13 14 16 18 20 21 23 24 25 28 29 ,17.880833
358,23,30,1 2 3 4 6 7 8 10 11 12 13 14 15 16 19 21 22 23 25 26 28 29 30 ,17.880833
359,16,30,3 6 7 8 12 14 16 17 19 20 21 24 25 28 29 30 ,17.880833
360,25,30,2 3 5 6 7 8 9 10 11 12 13 15 17 18 19 20 21 22 23 25 26 27 28 29 30 ,17.880833
361,21,30,2 3 4 5 7 8 9 11 12 13 14 15 18 19 20 21 23 24 26 27 29 ,17.880833
362,4,30,9 11 23 29 ,17.880833
363,18,30,1 6 7 8 9 10 11 13 14 16 19 21 23 24 25 27 28 29 ,17.914999
364,24,30,1 3 4 6 7 8 9 10 11 12 13 15 16 17 18 19 20 21 22 23 24 25 27 30 ,17.914999
365,19,30,1 2 7 8 9 11 13 14 15 16 17 19 20 21 22 23 25 26 28 ,17.914999
366,20,30,1 2 3 4 5 6 10 11 12 14 15 17 19 22 23 25 27 28 29 30 ,17.914999
367,7,30,5 12 16 21 26 29 30 ,17.914999
368,29,30,1 2 3 4 5 6 7 8 9 10 11 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 ,17.914999
369,24,30,1 2 3 5 6 7 9 10 11 12 14 15 16 17 20 21 22 23 24 26 27 28 29 30 ,17.914999
370,18,30,2 7 9 10 11 12 13 14 17 18 21 22 24 25 27 28 29 30 ,17.914999
371,9,30,2 5 7 18 22 23 24 25 29 ,17.914999
372,17,30,1 2 3 4 5 6 7 9 13 15 19 21 22 23 27 28 30 ,17.914999
373,17,30,1 4 9 10 11 12 13 14 15 18 19 20 21 22 23 26 27 ,17.914999
374,2,30,26 29 ,17.914999
375,14,30,1 4 7 8 10 13 14 15 16 19 22 23 24 28 ,17.914999
376,7,30,1 3 11 18 23 27 30 ,17.914999
377,26,30,1 2 4 5 6 8 9 10 11 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 ,17.914999
378,16,30,1 2 3 4 5 7 9 10 14 20 21 22 27 28 29 30 ,17.914999
379,26,30,1 3 6 7 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 ,17.914999
380,28,30,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 20 21 22 23 24 25 26 27 28 29 ,17.914999
381,9,30,2 3 5 11 12 13 17 23 28 ,17.914999
382,21,30,1 2 3 4 6 8 9 11 12 13 14 15 17 18 19 20 21 22 25 27 30 ,17.914999
383,5,30,5 8 9 10 26 ,17.914999
384,29,30,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 26 27 28 29 30 ,17.914999
385,15,30,3 6 7 8 9 10 11 16 18 19 20 22 25 26 30 ,17.914999
386,30,30,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 ,17.914999
387,9,30,1 3 5 10 17 22 23 24 28 ,17.914999
388,17,30,2 4 6 8 10 11 12 13 14 15 17 19 21 22 23 26 27 ,17.914999
389,26,30,1 2 3 4 7 8 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 26 27 28 29 30 ,17.914999
390,18,30,1 2 3 6 7 8 11 14 19 21 22 23 25 26 27 28 29 30 ,17.914999
391,30,30,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 ,17.914999
392,24,30,1 2 4 5 6 7 8 9 10 11 12 13 14 15 17 19 20 22 23 24 25 27 28 30 ,17.914999
393,23,30,2 3 4 5 6 7 9 10 11 12 13 16 17 18 20 21 22 23 24 25 26 28 30 ,17.914999
394,21,30,4 5 6 8 9 12 13 14 15 16 17 18 20 21 23 25 26 27 28 29 30 ,17.914999
395,4,30,3 9 22 29 ,17.914999
396,24,30,2 3 4 5 6 7 8 9 10 12 13 15 17 18 20 21 22 23 24 25 27 28 29 30 ,17.914999
397,18,30,1 3 4 5 7 8 11 14 15 16 17 18 20 22 25 27 28 29 ,17.914999
398,16,30,2 3 4 6 7 13 14 16 19 20 21 22 23 26 27 29 ,17.914999
399,14,30,2 3 4 5 6 8 9 10 18 22 23 24 25 26 ,17.914999
400,22,30,1 2 3 4 5 7 9 10 11 14 15 16 17 18 19 20 21 22 24 26 27 29 ,17.914999
401,28,30,1 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 23 24 25 26 27 28 29 30 ,17.914999
402,22,30,1 2 3 4 6 7 8 9 10 11 14 15 17 18 19 20 21 22 23 27 28 30 ,17.914999
403,10,30,2 3 4 6 11 15 17 19 21 29 ,17.914999
404,6,30,1 14 15 20 24 30 ,17.914999
405,3,30,9 11 23 ,17.914999
406,24,30,3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 21 22 23 25 26 27 28 29 30 ,17.914999
407,9,30,3 7 8 19 20 21 23 25 27 ,17.914999
408,11,30,1 3 6 8 10 13 15 23 24 26 29 ,17.914999
409,29,30,1 2 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 ,17.914999
410,27,30,1 2 3 4 5 6 7 9 10 11 12 13 15 16 17 19 20 21 22 23 24 25 26 27 28 29 30 ,17.914999
411,14,30,6 8 12 13 14 16 19 21 23 24 25 27 29 30 ,17.914999
412,29,30,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 23 24 25 26 27 28 29 30 ,17.914999
413,11,30,2 3 11 13 16 18 19 20 22 23 29 ,17.914999
414,4,30,7 14 20 22 ,17.914999
415,23,30,1 2 3 4 5 6 7 10 11 12 16 17 18 19 21 22 23 24 25 26 27 28 29 ,17.914999
416,13,30,1 2 6 7 8 9 12 13 14 16 19 24 25 ,17.914999
417,28,30,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 24 25 26 27 28 29 30 ,17.914999
418,17,30,1 3 5 8 11 12 13 16 17 18 19 20 22 24 26 29 30 ,17.914999
419,17,30,1 2 5 6 9 10 11 12 15 17 18 19 22 23 24 28 29 ,17.914999
420,19,30,2 5 6 9 11 14 15 17 18 19 20 21 22 23 24 25 27 28 29 ,17.914999
421,9,30,2 6 11 15 18 22 25 26 30 ,17.914999
422,19,30,1 2 5 6 9 10 11 12 13 15 17 18 19 20 21 22 23 26 29 ,17.914999
423,4,30,12 18 26 29 ,17.914999
424,18,30,1 2 4 5 6 7 9 12 14 16 17 18 19 22 26 27 29 30 ,17.914999
425,16,30,1 2 3 4 6 9 10 11 18 20 21 23 25 26 27 28 ,17.914999
426,18,30,1 2 3 4 5 6 10 17 18 20 21 22 24 25 27 28 29 30 ,17.914999
427,13,30,2 4 7 12 13 14 17 18 22 23 25 26 30 ,17.914999
428,11,30,1 2 5 15 18 19 22 23 24 26 29 ,17.914999
429,27,30,1 2 3 4 5 6 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 26 27 28 29 30 ,17.914999
430,26,30,1 2 3 4 5 6 7 9 10 11 13 14 15 16 17 18 19 20 21 23 24 26 27 28 29 30 ,17.914999
431,30,30,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 ,17.914999
432,22,30,1 2 3 4 6 7 8 9 10 11 13 14 16 17 19 21 22 25 26 27 28 29 ,17.914999
433,30,30,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 ,17.914999
434,18,30,4 6 7 9 10 13 14 15 16 17 18 20 21 23 24 27 28 30 ,17.914999
435,22,30,3 4 5 6 7 8 10 11 12 13 14 15 16 18 19 20 21 22 23 25 28 30 ,17.914999
436,11,30,1 2 3 6 12 13 14 15 21 22 25 ,17.914999
437,5,30,1 8 17 19 24 ,17.914999
438,7,30,10 12 14 15 16 18 26 ,17.914999
439,9,30,4 5 7 13 17 19 20 23 26 ,17.914999
440,23,30,1 2 3 4 5 6 7 8 9 11 12 13 14 15 19 20 21 22 24 26 27 28 30 ,17.914999
441,5,30,1 4 5 20 28 ,17.914999
442,22,30,2 4 5 6 7 8 10 11 12 13 14 15 17 18 20 21 22 23 24 25 26 29 ,17.914999
443,21,30,1 2 4 5 6 7 8 9 11 12 13 14 15 16 17 18 21 22 23 28 29 ,17.914999
444,29,30,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 23 24 25 26 27 28 29 30 ,17.914999
445,19,30,1 2 6 7 8 10 13 14 16 17 18 19 21 23 24 25 28 29 30 ,17.914999
446,26,30,1 2 3 4 5 6 8 9 10 11 12 13 14 15 16 17 18 19 20 21 23 24 25 26 28 29 ,17.914999
447,3,30,10 11 20 ,17.914999
448,15,30,3 4 8 9 10 12 13 14 15 18 21 25 27 28 29 ,17.914999
449,28,30,1 2 3 4 5 6 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 29 30 ,17.914999
450,13,30,1 2 3 5 6 7 9 12 14 16 17 23 26 ,17.914999
451,29,30,1 2 3 4 5 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 ,17.914999
452,12,30,3 5 9 10 13 15 21 22 23 25 26 30 ,17.914999
453,17,30,1 3 7 10 11 12 14 15 16 18 19 20 21 24 26 27 29 ,17.914999
454,5,30,7 16 25 27 30 ,17.914999
455,5,30,3 4 5 6 18 ,17.914999
456,10,30,3 5 9 11 12 15 19 24 25 26 ,17.914999
457,9,30,4 8 11 12 14 15 20 21 22 ,17.914999
458,9,30,3 9 13 16 18 19 22 25 27 ,17.914999
459,10,30,6 8 11 14 15 23 25 26 28 29 ,17.914999
460,12,30,2 3 8 9 13 14 16 18 22 26 28 29 ,17.914999
461,23,30,1 3 5 6 7 8 9 10 12 13 14 16 18 19 20 21 22 25 26 27 28 29 30 ,17.914999
462,2,30,9 13 ,17.914999
463,16,30,5 6 7 8 14 16 17 18 19 20 22 24 25 26 27 28 ,17.914999
464,20,30,4 6 7 8 11 13 14 15 16 17 18 19 22 24 25 26 27 28 29 30 ,17.914999
465,29,30,2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 ,17.914999
466,27,30,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 22 23 24 25 26 27 28 29 ,17.914999
467,6,30,8 10 15 19 21 22 ,17.914999
468,29,30,1 2 3 4 5 6 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 ,17.914999
469,9,30,2 4 5 9 16 18 19 21 25 ,17.914999
470,21,30,1 2 3 4 6 7 8 9 10 12 15 16 17 18 19 22 24 25 26 28 29 ,17.914999
471,10,30,1 2 4 10 12 15 22 25 26 28 ,17.914999
472,18,30,3 6 7 8 11 12 13 15 16 17 19 20 21 23 26 27 29 30 ,17.914999
473,8,30,1 2 9 13 16 19 23 30 ,17.914999
474,28,30,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 21 22 23 24 26 27 28 29 30 ,17.914999
475,7,30,1 7 14 18 25 27 29 ,17.914999
476,4,30,3 4 22 25 ,17.914999
477,14,30,3 4 7 8 12 17 18 22 23 24 25 27 29 30 ,17.914999
478,14,30,2 3 5 6 9 11 12 14 15 22 23 25 26 29 ,17.914999
479,6,30,3 4 7 10 12 15 ,17.914999
480,3,30,3 10 14 ,17.914999
481,6,30,6 9 17 18 22 29 ,17.914999
482,13,30,2 3 4 5 9 10 11 15 19 20 26 27 29 ,17.914999
483,30,30,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 ,17.914999
484,13,30,2 3 4 9 13 14 15 17 18 19 22 26 29 ,17.914999
485,5,30,1 2 7 15 20 ,17.914999
486,2,30,1 21 ,17.914999
487,9,30,1 2 4 6 13 17 19 23 29 ,17.914999
488,5,30,4 8 9 15 27 ,17.914999
489,27,30,1 2 3 4 5 6 7 8 10 11 12 13 14 15 17 18 19 20 21 22 23 24 25 26 27 29 30 ,17.914999
490,26,30,1 2 3 4 5 7 8 9 10 11 12 13 14 16 17 18 19 20 21 22 24 25 26 28 29 30 ,17.914999
491,5,30,4 14 16 21 27 ,17.914999
492,16,30,1 2 3 5 6 10 11 12 19 20 23 24 27 28 29 30 ,17.914999
493,28,30,1 2 3 5 6 7 8 9 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 ,17.914999
494,19,30,1 4 6 8 9 10 11 12 13 14 15 17 18 21 22 23 26 27 28 ,17.914999
495,11,30,4 9 11 14 16 18 19 20 23 27 28 ,17.914999
496,2,30,8 21 ,17.914999
497,7,30,4 9 12 17 21 22 30 ,17.914999
498,11,30,1 2 3 7 8 10 13 14 16 20 29 ,17.914999
499,28,30,1 2 3 4 5 6 7 8 9 10 11 12 13 14 16 17 18 19 20 21 23 24 25 26 27 28 29 30 ,17.914999
500,20,30,1 3 4 5 6 7 8 9 10 13 16 17 18 19 20 22 23 25 26 30 ,17.914999
RELATORIO DA EXPERIENCIA:
MELHOR RESULTADO: 17.914999, COM 15 NUMEROS
POSTOS DA MELHOR SOLUÇÃO: 1,3,4,5,7,8,12,15,17,19,22,23,24,25,30,
