ITERAÇÃO,NR PONTOS SELECIONADOS,TOTAL PONTOS,LISTA DE PONTOS,RESULTADO
347,24,25,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 25 ,16.240000
348,3,25,6 9 17 ,16.240000
349,16,25,1 2 5 6 8 9 12 13 14 15 17 18 20 23 24 25 ,16.240000
350,22,25,1 3 4 5 6 7 8 9 10 11 12 13 14 17 18 19 20 21 22 23 24 25 ,16.240000
351,12,25,4 6 8 9 10 11 13 14 15 16 21 23 ,16.240000
352,17,25,2 4 8 9 10 11 12 13 14 15 17 19 20 21 22 23 25 ,16.240000
353,4,25,1 16 18 24 ,16.240000
354,9,25,2 4 7 9 12 13 19 22 25 ,16.240000
355,15,25,1 2 3 4 5 8 10 12 14 15 16 18 21 22 23 ,16.240000
356,12,25,1 2 5 6 11 12 14 15 20 21 22 23 ,16.240000
357,10,25,3 6 10 11 12 14 16 17 21 25 ,16.240000
358,20,25,2 3 5 6 7 8 9 10 12 13 14 16 18 19 20 21 22 23 24 25 ,16.240000
359,14,25,1 3 4 5 6 7 9 10 12 17 18 21 23 25 ,16.240000
360,20,25,4 5 6 8 9 10 11 12 13 14 15 16 17 18 19 20 22 23 24 25 ,16.240000
361,4,25,9 11 18 21 ,16.240000
362,16,25,2 3 4 5 6 7 8 12 13 14 15 17 18 20 21 25 ,16.240000
363,22,25,1 2 4 5 6 7 8 9 10 11 13 14 15 16 17 18 19 20 22 23 24 25 ,16.240000
364,8,25,3 8 9 13 14 18 22 25 ,16.240000
365,21,25,1 2 3 4 5 6 7 8 11 13 14 15 16 17 18 19 20 21 22 24 25 ,16.240000
366,14,25,1 3 5 8 11 12 13 14 16 17 19 20 21 24 ,16.240000
367,24,25,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 25 ,16.240000
368,7,25,4 11 13 14 17 23 25 ,16.240000
369,22,25,1 2 4 5 6 7 8 9 10 11 12 13 14 15 16 17 20 21 22 23 24 25 ,16.240000
370,20,25,1 2 3 4 5 6 8 9 10 12 13 17 18 19 20 21 22 23 24 25 ,16.240000
371,10,25,3 4 6 7 8 11 13 16 17 20 ,16.240000
372,2,25,4 11 ,16.240000
373,8,25,7 10 11 12 14 15 18 19 ,16.240000
374,14,25,2 3 5 6 10 12 14 15 16 19 21 22 23 25 ,16.240000
375,9,25,1 4 8 9 10 13 18 21 22 ,16.240000
376,9,25,2 3 6 7 8 10 13 23 25 ,16.240000
377,6,25,3 17 18 22 24 25 ,16.240000
378,12,25,1 3 4 6 8 10 13 17 18 22 24 25 ,16.240000
379,7,25,1 3 5 7 8 14 20 ,16.240000
380,2,25,7 25 ,16.240000
381,3,25,2 5 16 ,16.240000
382,5,25,3 9 13 15 16 ,16.240000
383,20,25,1 3 4 5 6 7 9 10 11 12 13 15 16 17 19 20 22 23 24 25 ,16.240000
384,12,25,1 5 6 9 10 14 16 17 19 21 23 24 ,16.240000
385,19,25,1 2 4 5 7 8 9 10 12 13 15 16 19 20 21 22 23 24 25 ,16.240000
386,18,25,2 3 5 6 7 8 11 12 13 15 16 17 18 20 21 22 23 24 ,16.240000
387,22,25,1 2 4 5 6 7 8 9 10 11 12 13 16 17 18 19 20 21 22 23 24 25 ,16.240000
388,2,25,17 24 ,16.240000
389,12,25,1 2 3 4 8 11 12 13 16 17 18 23 ,16.240000
390,10,25,4 6 8 11 13 14 15 16 19 25 ,16.240000
391,22,25,1 2 4 5 6 7 8 10 11 12 13 14 15 16 17 18 19 20 21 22 23 25 ,16.240000
392,18,25,2 3 4 5 6 7 8 9 12 13 14 15 16 18 20 21 22 25 ,16.240000
393,2,25,5 17 ,16.240000
394,3,25,15 16 20 ,16.240000
395,22,25,1 2 3 4 5 6 7 9 10 11 12 13 14 15 16 17 18 20 21 22 23 25 ,16.240000
396,8,25,1 11 12 14 15 20 22 25 ,16.240000
397,4,25,3 16 17 20 ,16.240000
398,9,25,9 10 11 14 16 17 18 20 23 ,16.240000
399,15,25,1 2 3 4 6 8 10 13 14 16 19 20 21 23 24 ,16.240000
400,21,25,1 2 3 4 5 6 7 8 9 12 13 14 15 17 18 19 20 21 23 24 25 ,16.240000
401,7,25,1 7 13 15 20 23 24 ,16.240000
402,5,25,1 11 17 24 25 ,16.240000
403,24,25,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 17 18 19 20 21 22 23 24 25 ,16.240000
404,17,25,3 4 5 7 9 11 12 13 15 16 17 18 20 21 22 23 24 ,16.240000
405,2,25,3 9 ,16.240000
406,10,25,3 4 7 9 10 11 16 19 21 22 ,16.240000
407,25,25,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 ,16.240000
408,23,25,1 2 3 4 5 7 8 9 10 11 12 13 14 15 16 18 19 20 21 22 23 24 25 ,16.240000
409,16,25,2 4 5 7 8 9 10 12 13 14 15 16 21 22 23 25 ,16.240000
410,19,25,1 2 3 6 7 10 11 12 13 14 15 16 17 18 19 20 21 23 24 ,16.240000
411,10,25,1 3 4 5 10 14 15 17 20 21 ,16.240000
412,5,25,1 2 14 15 22 ,16.240000
413,20,25,1 2 3 5 6 8 9 10 11 12 13 15 16 17 20 21 22 23 24 25 ,16.240000
414,6,25,4 6 18 19 20 22 ,16.240000
415,5,25,6 10 11 23 24 ,16.240000
416,22,25,2 3 4 5 6 7 9 10 11 12 13 14 15 16 17 18 19 21 22 23 24 25 ,16.240000
417,18,25,1 2 3 4 5 6 8 9 10 11 14 15 16 18 19 21 23 24 ,16.240000
418,9,25,2 5 6 7 8 12 13 17 22 ,16.240000
419,21,25,1 2 3 4 6 7 8 9 11 13 14 15 16 17 18 20 21 22 23 24 25 ,16.240000
420,14,25,3 5 6 7 10 11 12 13 15 16 17 19 20 25 ,16.240000
421,25,25,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 ,16.240000
422,11,25,5 6 7 11 13 14 15 16 21 24 25 ,16.240000
423,17,25,2 4 5 6 8 10 11 13 14 16 17 18 19 20 21 22 24 ,16.240000
424,5,25,1 8 14 19 25 ,16.240000
425,17,25,1 3 5 6 7 8 10 11 12 13 16 17 18 19 20 23 25 ,16.240000
426,10,25,8 12 15 16 17 19 20 22 24 25 ,16.240000
427,5,25,2 7 18 23 25 ,16.240000
428,3,25,2 14 16 ,16.240000
429,11,25,4 5 6 8 16 17 18 20 21 22 23 ,16.240000
430,7,25,2 3 10 12 17 19 21 ,16.240000
431,17,25,4 6 7 8 9 11 13 15 16 17 18 19 20 21 22 23 25 ,16.240000
432,25,25,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 ,16.240000
433,10,25,3 8 9 11 12 13 15 16 22 23 ,16.240000
434,8,25,4 11 16 18 19 20 24 25 ,16.240000
435,13,25,4 5 6 7 8 10 11 19 20 21 22 23 25 ,16.240000
436,9,25,1 4 6 8 10 13 17 20 24 ,16.240000
437,13,25,2 4 5 7 8 12 14 16 18 19 21 24 25 ,16.240000
438,8,25,2 4 9 10 15 21 22 24 ,16.240000
439,23,25,1 3 4 5 6 7 8 9 10 11 12 13 14 15 17 18 19 20 21 22 23 24 25 ,16.240000
440,10,25,1 3 4 5 6 13 15 16 17 23 ,16.240000
441,5,25,3 11 13 17 22 ,16.240000
442,7,25,1 12 17 18 20 21 25 ,16.240000
443,18,25,2 4 5 6 7 9 10 11 12 13 15 16 17 19 21 22 23 25 ,16.240000
444,6,25,1 6 7 8 15 19 ,16.240000
445,22,25,1 2 3 4 5 6 7 8 9 10 12 14 15 16 17 18 19 20 21 22 24 25 ,16.240000
446,3,25,8 15 20 ,16.240000
447,4,25,9 13 17 25 ,16.240000
448,10,25,1 3 5 6 8 9 17 19 20 25 ,16.240000
449,24,25,1 2 3 4 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 ,16.240000
450,18,25,2 3 4 6 7 8 10 11 12 13 14 15 16 17 18 19 21 23 ,16.240000
451,23,25,1 3 4 5 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 ,16.240000
452,16,25,1 3 6 7 8 9 10 15 16 17 19 21 22 23 24 25 ,16.240000
453,25,25,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 ,16.240000
454,4,25,5 6 11 24 ,16.240000
455,5,25,2 4 16 22 23 ,16.240000
456,10,25,6 7 10 13 14 15 17 19 20 24 ,16.240000
457,24,25,1 2 3 4 5 6 7 8 9 10 12 13 14 15 16 17 18 19 20 21 22 23 24 25 ,16.240000
458,25,25,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 ,16.240000
459,16,25,1 3 5 6 8 10 11 12 13 15 16 17 18 21 23 24 ,16.240000
460,19,25,3 4 5 6 7 8 9 10 11 14 16 17 18 19 20 22 23 24 25 ,16.240000
461,15,25,1 2 3 4 6 8 9 12 13 14 17 21 23 24 25 ,16.240000
462,4,25,1 6 8 16 ,16.240000
463,4,25,1 4 17 19 ,16.240000
464,7,25,1 6 11 16 18 19 22 ,16.240000
465,14,25,2 3 4 5 6 7 10 11 13 16 20 21 22 24 ,16.240000
466,22,25,1 2 3 4 5 6 7 8 9 10 12 13 14 15 16 17 18 19 20 21 23 24 ,16.240000
467,18,25,2 3 4 5 6 8 9 11 13 16 17 18 20 21 22 23 24 25 ,16.240000
468,22,25,1 2 3 5 6 7 8 9 10 11 12 13 14 15 16 17 18 21 22 23 24 25 ,16.240000
469,23,25,1 2 3 4 6 7 8 9 10 11 13 14 15 16 17 18 19 20 21 22 23 24 25 ,16.240000
470,22,25,1 2 3 4 5 6 7 8 9 10 11 12 13 15 18 19 20 21 22 23 24 25 ,16.240000
471,23,25,1 2 3 4 5 6 7 8 9 10 12 13 14 15 16 17 18 19 20 21 22 23 25 ,16.240000
472,2,25,9 21 ,16.240000
473,4,25,4 6 12 20 ,16.240000
474,22,25,1 2 3 4 5 6 8 9 10 11 12 13 14 15 16 19 20 21 22 23 24 25 ,16.240000
475,4,25,6 14 18 22 ,16.240000
476,6,25,16 17 18 23 24 25 ,16.240000
477,8,25,6 9 13 14 16 19 21 22 ,16.240000
478,24,25,1 2 3 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 ,16.240000
479,8,25,8 9 11 14 15 20 21 24 ,16.240000
480,13,25,1 2 4 6 8 11 13 15 16 19 20 21 24 ,16.240000
481,18,25,4 5 6 7 9 11 12 13 14 15 16 17 18 19 20 21 24 25 ,16.240000
482,25,25,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 ,16.240000
483,9,25,1 7 9 10 12 14 18 20 24 ,16.240000
484,16,25,1 2 4 5 6 7 8 9 10 11 12 16 17 19 22 23 ,16.240000
485,14,25,1 2 3 5 6 7 8 10 11 12 13 20 22 24 ,16.240000
486,2,25,16 19 ,16.240000
487,6,25,2 4 7 8 10 22 ,16.240000
488,25,25,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 ,16.240000
489,17,25,2 3 5 8 9 10 13 14 15 16 19 20 21 22 23 24 25 ,16.240000
490,9,25,4 5 7 10 13 19 21 23 25 ,16.240000
491,8,25,1 4 7 8 10 20 22 23 ,16.240000
492,18,25,1 3 7 8 9 10 12 13 14 15 16 17 18 21 22 23 24 25 ,16.240000
493,6,25,7 8 14 16 19 23 ,16.240000
494,2,25,2 14 ,16.240000
495,16,25,1 4 5 6 8 9 10 12 14 15 16 20 21 23 24 25 ,16.240000
496,17,25,2 4 5 6 7 9 13 14 15 16 18 19 20 21 22 23 25 ,16.240000
497,24,25,1 2 3 4 5 6 7 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 ,16.240000
498,2,25,21 25 ,16.240000
499,9,25,2 3 5 6 13 17 18 21 22 ,16.240000
500,7,25,5 13 14 18 20 21 24 ,16.240000
RELATORIO DA EXPERIENCIA:
MELHOR RESULTADO: 16.240000, COM 7 NUMEROS
POSTOS DA MELHOR SOLUÇÃO: 3,5,8,18,21,23,25,
